,word,ort,pho,wf,gr1,gr2,gr3,gr4,gr5,gr6,gr7,gr8,gr9,gr10,gr11,gr12,gr13,gr14,img,wn_idx
3794,roam,__roam____,__rom_____,55.0,0.0,1.0,3.0,3.0,4.0,5.0,5.0,5.0,3.0,2.0,1.0,2.0,1.0,74.0,3.9,4051
3795,roamed,__roamed__,__romd____,24.0,0.0,2.0,4.0,4.0,8.0,11.0,11.0,11.0,11.0,10.0,8.0,10.0,3.0,173.0,4.198262682418339,4052
3796,roams,__roams___,__romz____,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.198262682418339,4053
3797,roar,__roar____,__ror_____,71.0,25.0,42.0,25.0,23.0,19.0,18.0,17.0,15.0,13.0,13.0,10.0,6.0,1.0,370.0,4.1,4056
3798,roared,__roared__,__rord____,88.0,30.0,40.0,27.0,22.0,17.0,13.0,12.0,11.0,9.0,7.0,6.0,5.0,0.0,339.0,4.198262682418339,4057
3799,roars,__roars___,__rorz____,30.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,4.198262682418339,4058
3800,roast,__roast___,__rost____,64.0,1.0,4.0,7.0,8.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,4.0,2.0,137.0,5.7,4059
3801,roasts,__roasts__,__rosts___,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.198262682418339,4060
3802,rob,__ro_b____,__rab_____,155.0,102.0,10.0,8.0,11.0,12.0,7.0,7.0,5.0,4.0,3.0,1.0,1.0,1.0,260.0,4.2,4061
3803,robbed,__ro_bbed_,__rabd____,87.0,1.0,4.0,6.0,5.0,5.0,4.0,5.0,6.0,6.0,5.0,6.0,4.0,1.0,120.0,4.198262682418339,4062
3804,robe,__ro_be___,__rob_____,27.0,4.0,9.0,10.0,10.0,10.0,8.0,8.0,7.0,6.0,4.0,4.0,3.0,0.0,174.0,5.9,4063
3805,robes,__ro_bes__,__robz____,46.0,2.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,9.0,8.0,6.0,1.0,203.0,4.198262682418339,4064
3806,robs,__ro_bs___,__rabz____,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.198262682418339,4065
3807,rock,__ro_ck___,__rak_____,1783.0,287.0,163.0,140.0,180.0,177.0,157.0,150.0,148.0,137.0,125.0,129.0,101.0,52.0,3538.0,6.4,4067
3808,rocks,__ro_cks__,__raks____,261.0,155.0,144.0,111.0,97.0,117.0,114.0,111.0,104.0,105.0,95.0,89.0,78.0,33.0,2794.0,4.198262682418339,4068
3809,rod,__ro_d____,__rad_____,251.0,39.0,21.0,22.0,17.0,17.0,14.0,14.0,11.0,11.0,13.0,14.0,19.0,20.0,573.0,5.9,4069
3810,rode,__ro_de___,__rod_____,154.0,68.0,78.0,77.0,71.0,53.0,45.0,41.0,41.0,39.0,33.0,30.0,22.0,4.0,994.0,3.7,4070
3811,rods,__ro_ds___,__radz____,88.0,0.0,1.0,2.0,3.0,5.0,5.0,7.0,7.0,9.0,12.0,14.0,15.0,9.0,233.0,4.198262682418339,4071
3812,roe,__roe_____,__ro______,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,4072
3813,roes,__roes____,__roz_____,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.198262682418339,4073
3814,rogue,__ro_gue__,__rog_____,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,4074
3815,rogues,__ro_gues_,__rogz____,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.198262682418339,4075
3816,role,__ro_le___,__rol_____,7040.0,1.0,0.0,2.0,6.0,15.0,22.0,23.0,28.0,28.0,43.0,54.0,80.0,225.0,1250.0,3.4,4076
3817,roles,__ro_les__,__rolz____,601.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,7.0,9.0,11.0,11.0,16.0,57.0,358.0,4.198262682418339,4077
3818,roll,__ro_ll___,__rol_____,1082.0,71.0,59.0,47.0,43.0,26.0,26.0,29.0,30.0,28.0,29.0,28.0,23.0,11.0,654.0,4.5,4078
3819,rolled,__ro_lled_,__rold____,486.0,41.0,79.0,59.0,57.0,41.0,41.0,44.0,44.0,45.0,39.0,36.0,29.0,5.0,894.0,4.198262682418339,4079
3820,rolls,__ro_lls__,__rolz____,657.0,11.0,16.0,13.0,11.0,10.0,13.0,14.0,13.0,13.0,15.0,15.0,12.0,8.0,267.0,4.198262682418339,4080
3821,rome,__ro_me___,__rom_____,440.0,8.0,4.0,7.0,11.0,24.0,29.0,36.0,41.0,43.0,55.0,54.0,54.0,24.0,862.0,4.198262682418339,4081
3822,romp,__ro_mp___,__ramp____,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.3,4083
3823,rood,__rood____,__rud_____,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.198262682418339,4084
3824,roods,__roods___,__rudz____,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.198262682418339,4085
3825,roof,__roof____,__ruf_____,415.0,154.0,82.0,77.0,72.0,74.0,65.0,70.0,56.0,51.0,46.0,42.0,37.0,18.0,1263.0,6.4,4086
3826,roofs,__roofs___,__rufs____,79.0,2.0,5.0,8.0,9.0,13.0,12.0,13.0,14.0,14.0,13.0,15.0,14.0,4.0,246.0,4.198262682418339,4087
3827,rook,__rook____,__rUk_____,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4088
3828,rooks,__rooks___,__rUks____,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.198262682418339,4089
3829,room,__room____,__rum_____,4228.0,849.0,710.0,718.0,590.0,547.0,488.0,450.0,427.0,388.0,316.0,273.0,230.0,122.0,7919.0,5.6,4090
3830,rooms,__rooms___,__rumz____,1065.0,41.0,40.0,39.0,38.0,51.0,52.0,55.0,57.0,56.0,52.0,52.0,46.0,26.0,891.0,4.198262682418339,4091
3831,roost,__roost___,__rust____,28.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,35.0,4.4,4092
3832,roosts,__roosts__,__rusts___,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.198262682418339,4093
3833,root,__root____,__rut_____,435.0,0.0,7.0,21.0,22.0,29.0,25.0,25.0,23.0,24.0,25.0,25.0,32.0,29.0,581.0,6.0,4094
3834,roots,__roots___,__ruts____,607.0,11.0,22.0,54.0,62.0,62.0,63.0,53.0,52.0,51.0,43.0,40.0,42.0,50.0,1254.0,4.198262682418339,4095
3835,rope,__ro_pe___,__rop_____,151.0,133.0,109.0,93.0,91.0,59.0,46.0,49.0,48.0,40.0,31.0,29.0,18.0,3.0,1107.0,6.6,4096
3836,ropes,__ro_pes__,__rops____,117.0,14.0,20.0,13.0,13.0,12.0,13.0,12.0,12.0,11.0,9.0,9.0,5.0,0.0,232.0,4.198262682418339,4097
3837,rose,__ro_se___,__roz_____,34677.0,77.0,95.0,117.0,107.0,112.0,106.0,104.0,99.0,94.0,82.0,79.0,62.0,40.0,1964.0,6.7,4098
3838,rot,__ro_t____,__rat_____,44.0,0.0,1.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,97.0,3.6,4099
3839,rote,__ro_te___,__rot_____,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.198262682418339,4100
3840,rotes,__ro_tes__,__rots____,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.198262682418339,4101
3841,rough,__rough___,__r^f_____,698.0,5.0,37.0,37.0,46.0,48.0,50.0,51.0,53.0,56.0,53.0,50.0,42.0,28.0,927.0,3.2,4102
3842,round,__round___,__rWnd____,2742.0,106.0,120.0,158.0,172.0,197.0,194.0,195.0,192.0,185.0,147.0,128.0,99.0,31.0,2596.0,5.4,4103
3843,rouse,__rouse___,__rWz_____,131.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,4.198262682418339,4104
3844,roused,__roused__,__rWst____,25.0,0.0,0.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,1.0,90.0,4.198262682418339,4105
3845,rout,__rout____,__rWt_____,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.2,4106
3846,route,__route___,__rut_____,1033.0,5.0,14.0,19.0,20.0,38.0,45.0,48.0,47.0,47.0,40.0,40.0,34.0,31.0,758.0,4.7,4107
3847,routes,__routes__,__ruts____,982.0,0.0,0.0,3.0,5.0,8.0,10.0,11.0,14.0,14.0,14.0,14.0,15.0,13.0,264.0,4.198262682418339,4108
3848,routs,__routs___,__rWts____,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.198262682418339,4109
3849,rove,__ro_ve___,__rov_____,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.5,4110
3850,roved,__ro_ved__,__rovd____,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.198262682418339,4111
3851,roves,__ro_ves__,__rovz____,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.198262682418339,4112
3852,row,__row_____,__ro______,1188.0,27.0,45.0,46.0,45.0,46.0,40.0,42.0,41.0,41.0,39.0,39.0,34.0,9.0,719.0,4.198262682418339,4113
3853,rows,__rows____,__roz_____,123.0,7.0,14.0,18.0,26.0,32.0,30.0,28.0,29.0,29.0,27.0,28.0,27.0,9.0,453.0,4.198262682418339,4114
3854,rub,__ru_b____,__r^b_____,98.0,31.0,17.0,16.0,16.0,20.0,17.0,15.0,13.0,12.0,10.0,10.0,5.0,1.0,278.0,4.4,4115
3855,rubbed,__ru_bbed_,__r^bd____,47.0,50.0,38.0,34.0,34.0,31.0,26.0,22.0,20.0,15.0,16.0,15.0,11.0,2.0,461.0,4.198262682418339,4116
3856,rubs,__ru_bs___,__r^bz____,17.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,40.0,4.198262682418339,4117
3857,rude,__ru_de___,__rud_____,145.0,3.0,5.0,4.0,5.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,4.0,1.0,131.0,3.0,4118
3858,ruff,__ru_ff___,__r^f_____,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.198262682418339,4119
3859,rug,__ru_g____,__r^g_____,106.0,32.0,34.0,22.0,16.0,10.0,10.0,10.0,9.0,9.0,8.0,8.0,5.0,1.0,291.0,6.5,4120
3860,rugs,__ru_gs___,__r^gz____,56.0,2.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,6.0,5.0,4.0,2.0,117.0,4.198262682418339,4121
3861,rule,__ru_le___,__rul_____,5626.0,24.0,57.0,40.0,45.0,60.0,83.0,91.0,95.0,100.0,108.0,111.0,121.0,135.0,1795.0,3.5,4122
3862,rules,__ru_les__,__rulz____,7472.0,42.0,67.0,70.0,61.0,67.0,69.0,74.0,76.0,81.0,85.0,91.0,112.0,137.0,1837.0,4.198262682418339,4123
3863,rum,__ru_m____,__r^m_____,58.0,0.0,2.0,1.0,1.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,0.0,69.0,5.4,4124
3864,rump,__ru_mp___,__r^mp____,11.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,33.0,4.7,4125
3865,rumps,__ru_mps__,__r^mps___,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.198262682418339,4126
3866,rums,__ru_ms___,__r^mz____,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.198262682418339,4127
3867,run,__ru_n____,__r^n_____,10385.0,734.0,399.0,322.0,321.0,290.0,254.0,239.0,226.0,213.0,190.0,184.0,181.0,133.0,4706.0,4.6,4128
3868,rune,__ru_ne___,__run_____,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.198262682418339,4129
3869,runes,__ru_nes__,__runz____,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.198262682418339,4130
3870,rung,__ru_ng___,__r^ng____,50.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,75.0,3.9,4131
3871,rungs,__ru_ngs__,__r^ngz___,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.198262682418339,4132
3872,runs,__ru_ns___,__r^nz____,2648.0,105.0,51.0,50.0,42.0,48.0,50.0,48.0,47.0,49.0,42.0,43.0,39.0,26.0,877.0,4.198262682418339,4133
3873,runt,__ru_nt___,__r^nt____,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.8,4134
3874,runts,__ru_nts__,__r^nts___,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.198262682418339,4135
3875,ruse,__ru_se___,__ruz_____,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.198262682418339,4136
3876,rush,__ru_sh___,__r^S_____,1046.0,22.0,21.0,23.0,34.0,33.0,30.0,29.0,28.0,25.0,27.0,26.0,24.0,11.0,583.0,3.9,4137
3877,rushed,__ru_shed_,__r^St____,441.0,44.0,49.0,47.0,45.0,39.0,36.0,36.0,30.0,27.0,21.0,17.0,13.0,7.0,683.0,4.198262682418339,4138
3878,rust,__ru_st___,__r^st____,205.0,5.0,1.0,2.0,2.0,5.0,4.0,6.0,5.0,7.0,5.0,5.0,4.0,2.0,137.0,5.3,4141
3879,rusts,__ru_sts__,__r^sts___,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,4.198262682418339,4142
3880,rut,__ru_t____,__r^t_____,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.1,4143
3881,ruts,__ru_ts___,__r^ts____,6.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,42.0,4.198262682418339,4144
3882,rye,__rye_____,__rA______,44.0,0.0,1.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,101.0,3.9,4145
3883,ryes,__ryes____,__rAz_____,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.198262682418339,4146
3884,sack,__sa_ck___,__s@k_____,68.0,42.0,21.0,22.0,21.0,19.0,16.0,15.0,13.0,9.0,7.0,8.0,5.0,1.0,350.0,5.5,4147
3885,sacks,__sa_cks__,__s@ks____,71.0,1.0,10.0,12.0,9.0,4.0,5.0,5.0,4.0,4.0,3.0,2.0,2.0,1.0,128.0,4.198262682418339,4148
3886,sad,__sa_d____,__s@d_____,466.0,274.0,147.0,84.0,67.0,41.0,38.0,33.0,31.0,28.0,22.0,22.0,15.0,4.0,1044.0,3.9,4149
3887,safe,__sa_fe___,__sef_____,1757.0,124.0,144.0,103.0,85.0,94.0,90.0,87.0,81.0,74.0,63.0,64.0,57.0,52.0,1793.0,4.1,4150
3888,sag,__sa_g____,__s@g_____,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,3.6,4151
3889,sage,__sa_ge___,__seJ_____,110.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,39.0,4.7,4152
3890,sagged,__sa_gged_,__s@gd____,133.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,37.0,4.198262682418339,4153
3891,sags,__sa_gs___,__s@gz____,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.198262682418339,4154
3892,said,__said____,__sEd_____,345647.0,17700.0,8732.0,5894.0,4514.0,2570.0,1877.0,1586.0,1353.0,1155.0,849.0,706.0,537.0,246.0,58789.0,2.1,4155
3893,sail,__sail____,__sel_____,144.0,45.0,35.0,43.0,40.0,49.0,44.0,41.0,39.0,35.0,28.0,24.0,22.0,4.0,775.0,6.0,4156
3894,sailed,__sailed__,__seld____,98.0,14.0,32.0,35.0,37.0,41.0,41.0,40.0,39.0,38.0,34.0,33.0,22.0,3.0,803.0,4.198262682418339,4157
3895,sails,__sails___,__selz____,69.0,10.0,10.0,12.0,11.0,15.0,13.0,11.0,11.0,10.0,8.0,7.0,8.0,0.0,231.0,4.198262682418339,4158
3896,saint,__saint___,__sent____,526.0,2.0,0.0,2.0,3.0,8.0,8.0,10.0,9.0,10.0,11.0,10.0,12.0,1.0,201.0,5.5,4159
3897,saints,__saints__,__sents___,76.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,75.0,4.198262682418339,4160
3898,sake,__sa_ke___,__sek_____,288.0,2.0,10.0,11.0,15.0,17.0,20.0,18.0,16.0,16.0,15.0,16.0,13.0,10.0,334.0,2.3,4161
3899,sakes,__sa_kes__,__seks____,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.198262682418339,4162
3900,sale,__sa_le___,__sel_____,20646.0,27.0,21.0,9.0,8.0,16.0,21.0,24.0,27.0,32.0,39.0,44.0,54.0,60.0,921.0,3.8,4163
3901,sales,__sa_les__,__selz____,47056.0,0.0,1.0,3.0,3.0,5.0,9.0,12.0,15.0,21.0,29.0,39.0,55.0,115.0,1368.0,4.198262682418339,4164
3902,salt,__sa_lt___,__salt____,892.0,19.0,38.0,52.0,56.0,68.0,74.0,75.0,71.0,69.0,70.0,70.0,65.0,43.0,1423.0,6.2,4165
3903,salts,__sa_lts__,__salts___,15.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,4.0,4.0,8.0,9.0,10.0,17.0,215.0,4.198262682418339,4166
3904,salve,__sa_lve__,__s@v_____,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.6,4167
3905,salves,__sa_lves_,__s@vz____,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.198262682418339,4168
3906,same,__sa_me___,__sem_____,18021.0,403.0,475.0,578.0,631.0,750.0,802.0,815.0,825.0,833.0,885.0,888.0,925.0,859.0,13862.0,2.4,4169
3907,sand,__sa_nd___,__s@nd____,424.0,135.0,105.0,112.0,103.0,113.0,108.0,103.0,102.0,94.0,80.0,85.0,71.0,18.0,1974.0,6.7,4170
3908,sands,__sa_nds__,__s@ndz___,130.0,10.0,4.0,1.0,2.0,3.0,5.0,5.0,5.0,5.0,7.0,7.0,6.0,4.0,130.0,4.198262682418339,4171
3909,sane,__sa_ne___,__sen_____,47.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,25.0,2.5,4172
3910,sap,__sa_p____,__s@p_____,56.0,29.0,18.0,11.0,7.0,8.0,10.0,9.0,8.0,7.0,5.0,4.0,2.0,1.0,190.0,4.0,4173
3911,sapped,__sa_pped_,__s@pt____,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.198262682418339,4174
3912,saps,__sa_ps___,__s@ps____,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.198262682418339,4175
3913,sash,__sa_sh___,__s@S_____,17.0,7.0,1.0,1.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,68.0,4.1,4176
3914,sass,__sa_ss___,__s@s_____,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.198262682418339,4177
3915,sat,__sa_t____,__s@t_____,642.0,721.0,525.0,385.0,349.0,240.0,188.0,172.0,159.0,137.0,102.0,87.0,63.0,17.0,4843.0,3.7,4178
3916,sate,__sa_te___,__set_____,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.198262682418339,4179
3917,sauce,__sauce___,__sas_____,190.0,1.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,148.0,5.7,4180
3918,save,__sa_ve___,__sev_____,2568.0,65.0,77.0,67.0,77.0,79.0,79.0,83.0,85.0,85.0,85.0,84.0,83.0,43.0,1458.0,2.9,4181
3919,saved,__sa_ved__,__sevd____,710.0,23.0,46.0,52.0,56.0,53.0,48.0,47.0,47.0,46.0,39.0,35.0,33.0,19.0,780.0,4.198262682418339,4182
3920,saves,__sa_ves__,__sevz____,171.0,0.0,1.0,4.0,4.0,6.0,5.0,5.0,6.0,6.0,5.0,4.0,5.0,3.0,101.0,4.198262682418339,4183
3921,saw,__saw_____,__sa______,3178.0,1596.0,999.0,727.0,702.0,556.0,503.0,476.0,438.0,399.0,329.0,302.0,230.0,105.0,9586.0,3.9,4184
3922,sax,__sa_x____,__s@ks____,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.198262682418339,4185
3923,say,__say_____,__se______,36626.0,955.0,862.0,805.0,773.0,599.0,505.0,475.0,445.0,436.0,397.0,377.0,343.0,216.0,9508.0,2.8,4186
3924,says,__says____,__sEz_____,111942.0,871.0,425.0,281.0,238.0,181.0,145.0,135.0,116.0,105.0,89.0,87.0,79.0,52.0,3502.0,4.198262682418339,4187
3925,scab,_sca_b____,_sk@b_____,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,5.7,4188
3926,scabbed,_sca_bbed_,_sk@bd____,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.198262682418339,4189
3927,scabs,_sca_bs___,_sk@bz____,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.198262682418339,4190
3928,scads,_sca_ds___,_sk@dz____,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.198262682418339,4191
3929,scald,_sca_ld___,_skald____,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.4,4192
3930,scalds,_sca_lds__,_skaldz___,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.198262682418339,4193
3931,scale,_sca_le___,_skel_____,2219.0,11.0,7.0,19.0,26.0,28.0,19.0,25.0,34.0,44.0,46.0,48.0,55.0,91.0,1041.0,4.8,4194
3932,scales,_sca_les__,_skelz____,207.0,10.0,4.0,5.0,7.0,9.0,14.0,16.0,15.0,17.0,19.0,22.0,17.0,14.0,347.0,4.198262682418339,4195
3933,scalp,_sca_lp___,_sk@lp____,35.0,0.0,1.0,2.0,3.0,2.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,0.0,113.0,5.9,4196
3934,scalps,_sca_lps__,_sk@lps___,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.198262682418339,4197
3935,scamp,_sca_mp___,_sk@mp____,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.6,4198
3936,scan,_sca_n____,_sk@n_____,94.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,60.0,3.7,4199
3937,scanned,_sca_nned_,_sk@nd____,12.0,0.0,1.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,64.0,4.198262682418339,4200
3938,scans,_sca_ns___,_sk@nz____,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.198262682418339,4201
3939,scant,_sca_nt___,_sk@nt____,333.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,40.0,2.0,4202
3940,scar,_sca_r____,_skar_____,39.0,0.0,3.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,2.0,2.0,2.0,1.0,97.0,6.2,4203
3941,scarce,_sca_rce__,_skErs____,369.0,0.0,2.0,5.0,6.0,10.0,13.0,14.0,16.0,16.0,19.0,18.0,20.0,17.0,298.0,3.0,4204
3942,scare,_sca_re___,_skEr_____,336.0,35.0,21.0,10.0,8.0,7.0,6.0,5.0,4.0,3.0,2.0,1.0,1.0,3.0,184.0,3.8,4205
3943,scared,_sca_red__,_skErd____,404.0,141.0,118.0,73.0,58.0,28.0,17.0,14.0,9.0,8.0,5.0,4.0,2.0,0.0,712.0,4.198262682418339,4206
3944,scares,_sca_res__,_skErz____,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.198262682418339,4207
3945,scarf,_sca_rf___,_skarf____,40.0,6.0,13.0,12.0,7.0,5.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,126.0,6.5,4208
3946,scars,_sca_rs___,_skarz____,61.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,66.0,4.198262682418339,4210
3947,scarves,_sca_rves_,_skarvz___,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,4.198262682418339,4211
3948,scat,_sca_t____,_sk@t_____,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.198262682418339,4212
3949,scene,_sce_ne___,__sin_____,1309.0,0.0,6.0,20.0,29.0,41.0,45.0,46.0,50.0,41.0,40.0,41.0,41.0,44.0,910.0,3.8,4213
